INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=102, number of leaves=0,max depth2, time to find=0.004563000000004536
INFO:root:Move number=103, number of leaves=0,max depth2, time to find=0.004667000000004862
INFO:root:Move number=104, number of leaves=0,max depth2, time to find=0.0027960000000035734
INFO:root:Move number=105, number of leaves=0,max depth2, time to find=0.004428999999994687
INFO:root:Move number=106, number of leaves=0,max depth2, time to find=0.006253000000000952
INFO:root:Move number=107, number of leaves=0,max depth2, time to find=0.0062989999999985
INFO:root:Move number=108, number of leaves=0,max depth2, time to find=0.004179000000000599
INFO:root:Move number=109, number of leaves=0,max depth2, time to find=0.007239999999995916
INFO:root:Move number=110, number of leaves=0,max depth2, time to find=0.008724999999998317
INFO:root:Move number=111, number of leaves=0,max depth2, time to find=0.0038029999999977804
INFO:root:Move number=112, number of leaves=0,max depth2, time to find=0.008772999999997921
INFO:root:Move number=113, number of leaves=0,max depth2, time to find=0.00874300000000261
INFO:root:Move number=114, number of leaves=0,max depth2, time to find=0.004256999999995514
INFO:root:Move number=115, number of leaves=0,max depth2, time to find=0.004782000000005837
INFO:root:Move number=116, number of leaves=0,max depth2, time to find=0.00453600000000165
INFO:root:Move number=117, number of leaves=0,max depth2, time to find=0.0034939999999963334
INFO:root:Move number=118, number of leaves=0,max depth2, time to find=0.001936000000000604
INFO:root:Move number=119, number of leaves=0,max depth2, time to find=0.0035590000000027544
INFO:root:Move number=120, number of leaves=0,max depth2, time to find=0.0030739999999980228
INFO:root:Move number=121, number of leaves=0,max depth2, time to find=0.0035349999999993997
INFO:root:Move number=122, number of leaves=0,max depth2, time to find=0.00494199999999978
INFO:root:Move number=123, number of leaves=0,max depth2, time to find=0.004444999999996924
INFO:root:Move number=124, number of leaves=0,max depth2, time to find=0.0022380000000055134
INFO:root:Move number=125, number of leaves=0,max depth2, time to find=0.002202000000004034
INFO:root:Move number=126, number of leaves=0,max depth2, time to find=0.001753999999998257
INFO:root:Move number=127, number of leaves=0,max depth2, time to find=0.001196000000000197
INFO:root:Move number=128, number of leaves=3,max depth2, time to find=0.0004879999999971574
INFO:root:Move number=129, number of leaves=3,max depth2, time to find=0.0007779999999968368
INFO:root:Move number=130, number of leaves=6,max depth2, time to find=0.00046000000000390173
INFO:root:Move number=131, number of leaves=9,max depth2, time to find=0.0008320000000026084
INFO:root:Move number=132, number of leaves=12,max depth2, time to find=0.00046799999999791453
INFO:root:Move number=133, number of leaves=17,max depth2, time to find=0.000686999999999216
INFO:root:Move number=134, number of leaves=22,max depth2, time to find=0.0007299999999901274
INFO:root:Move number=135, number of leaves=25,max depth2, time to find=0.0004729999999995016
INFO:root:Max Depth=2, Avg move time=0.007587355555555407, Max Tile=128
INFO:root:==========================================================================================
====================================================================================================
INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=1, number of leaves=0,max depth2, time to find=0.026459000000000003
INFO:root:Move number=2, number of leaves=0,max depth2, time to find=0.03542599999999996
INFO:root:Move number=3, number of leaves=0,max depth2, time to find=0.017581999999999987
INFO:root:Move number=4, number of leaves=0,max depth2, time to find=0.030513000000000012
INFO:root:Move number=5, number of leaves=0,max depth2, time to find=0.01770999999999967
INFO:root:Move number=6, number of leaves=0,max depth2, time to find=0.014918999999999905
INFO:root:Move number=7, number of leaves=0,max depth2, time to find=0.026189000000000018
INFO:root:Move number=8, number of leaves=0,max depth2, time to find=0.016086000000000045
INFO:root:Move number=9, number of leaves=0,max depth2, time to find=0.02599199999999957
INFO:root:Move number=10, number of leaves=0,max depth2, time to find=0.01582100000000075
INFO:root:Move number=11, number of leaves=0,max depth2, time to find=0.027502000000000137
INFO:root:Move number=12, number of leaves=0,max depth2, time to find=0.0160619999999998
INFO:root:Move number=13, number of leaves=0,max depth2, time to find=0.015987999999999225
INFO:root:Move number=14, number of leaves=0,max depth2, time to find=0.026043000000000482
INFO:root:Move number=15, number of leaves=0,max depth2, time to find=0.013679000000000663
INFO:root:Move number=16, number of leaves=0,max depth2, time to find=0.013850999999999836
INFO:root:Move number=17, number of leaves=0,max depth2, time to find=0.010768000000000555
INFO:root:Move number=18, number of leaves=0,max depth2, time to find=0.018997000000000597
INFO:root:Move number=19, number of leaves=0,max depth2, time to find=0.013573000000000945
INFO:root:Move number=20, number of leaves=0,max depth2, time to find=0.011554999999999538
INFO:root:Move number=21, number of leaves=0,max depth2, time to find=0.011241000000000057
INFO:root:Move number=22, number of leaves=0,max depth2, time to find=0.013633999999999702
INFO:root:Move number=23, number of leaves=0,max depth2, time to find=0.010121999999999076
INFO:root:Move number=24, number of leaves=0,max depth2, time to find=0.01775299999999902
INFO:root:Move number=25, number of leaves=0,max depth2, time to find=0.011371000000000464
INFO:root:Move number=26, number of leaves=0,max depth2, time to find=0.011260000000000048
INFO:root:Move number=27, number of leaves=0,max depth2, time to find=0.01730300000000007
INFO:root:Move number=28, number of leaves=0,max depth2, time to find=0.010682000000000968
INFO:root:Move number=29, number of leaves=0,max depth2, time to find=0.017777000000000598
INFO:root:Move number=30, number of leaves=0,max depth2, time to find=0.009509999999998797
INFO:root:Move number=31, number of leaves=0,max depth2, time to find=0.009374000000001104
INFO:root:Move number=32, number of leaves=0,max depth2, time to find=0.009919999999999263
INFO:root:Move number=33, number of leaves=0,max depth2, time to find=0.007144000000000261
INFO:root:Move number=34, number of leaves=0,max depth2, time to find=0.010781000000001484
INFO:root:Move number=35, number of leaves=0,max depth2, time to find=0.006059999999997956
INFO:root:Move number=36, number of leaves=0,max depth2, time to find=0.004183999999998633
INFO:root:Move number=37, number of leaves=0,max depth2, time to find=0.006064999999999543
INFO:root:Move number=38, number of leaves=0,max depth2, time to find=0.007562000000000069
INFO:root:Move number=39, number of leaves=0,max depth2, time to find=0.006140999999999508
INFO:root:Move number=40, number of leaves=0,max depth2, time to find=0.0054690000000015004
INFO:root:Move number=41, number of leaves=0,max depth2, time to find=0.00467000000000084
INFO:root:Move number=42, number of leaves=0,max depth2, time to find=0.004563000000000983
INFO:root:Move number=43, number of leaves=0,max depth2, time to find=0.007365000000000066
INFO:root:Move number=44, number of leaves=0,max depth2, time to find=0.007591999999998933
INFO:root:Move number=45, number of leaves=0,max depth2, time to find=0.010646000000001266
INFO:root:Move number=46, number of leaves=0,max depth2, time to find=0.007366000000001094
INFO:root:Move number=47, number of leaves=0,max depth2, time to find=0.011466999999999672
INFO:root:Move number=48, number of leaves=0,max depth2, time to find=0.006348000000002685
INFO:root:Move number=49, number of leaves=0,max depth2, time to find=0.006065999999997018
INFO:root:Move number=50, number of leaves=0,max depth2, time to find=0.008288000000000295
INFO:root:Move number=51, number of leaves=0,max depth2, time to find=0.004895999999998679
INFO:root:Move number=52, number of leaves=0,max depth2, time to find=0.00643800000000283
INFO:root:Move number=53, number of leaves=0,max depth2, time to find=0.0048789999999989675
INFO:root:Move number=54, number of leaves=0,max depth2, time to find=0.0047749999999986414
INFO:root:Move number=55, number of leaves=0,max depth2, time to find=0.002916000000002583
INFO:root:Move number=56, number of leaves=0,max depth2, time to find=0.006810000000001537
INFO:root:Move number=57, number of leaves=0,max depth2, time to find=0.010114999999998986
INFO:root:Move number=58, number of leaves=0,max depth2, time to find=0.007744999999999891
INFO:root:Move number=59, number of leaves=0,max depth2, time to find=0.00940999999999903
INFO:root:Move number=60, number of leaves=0,max depth2, time to find=0.015812999999997857
INFO:root:Move number=61, number of leaves=0,max depth2, time to find=0.011260999999997523
INFO:root:Move number=62, number of leaves=0,max depth2, time to find=0.009643999999997988
INFO:root:Move number=63, number of leaves=0,max depth2, time to find=0.00922599999999818
INFO:root:Move number=64, number of leaves=0,max depth2, time to find=0.013654999999999973
INFO:root:Move number=65, number of leaves=0,max depth2, time to find=0.006593999999999767
INFO:root:Move number=66, number of leaves=0,max depth2, time to find=0.00499200000000144
INFO:root:Move number=67, number of leaves=0,max depth2, time to find=0.008443999999997231
INFO:root:Move number=68, number of leaves=0,max depth2, time to find=0.007486999999997579
INFO:root:Move number=69, number of leaves=0,max depth2, time to find=0.012890999999996211
INFO:root:Move number=70, number of leaves=0,max depth2, time to find=0.009250000000001535
INFO:root:Move number=71, number of leaves=0,max depth2, time to find=0.014337000000004707
INFO:root:Move number=72, number of leaves=0,max depth2, time to find=0.009256000000000597
INFO:root:Move number=73, number of leaves=0,max depth2, time to find=0.007629999999998915
INFO:root:Move number=74, number of leaves=0,max depth2, time to find=0.007609000000002197
INFO:root:Move number=75, number of leaves=0,max depth2, time to find=0.01118900000000167
INFO:root:Move number=76, number of leaves=0,max depth2, time to find=0.0070169999999976085
INFO:root:Move number=77, number of leaves=0,max depth2, time to find=0.011223000000001093
INFO:root:Move number=78, number of leaves=0,max depth2, time to find=0.0069939999999988345
INFO:root:Move number=79, number of leaves=0,max depth2, time to find=0.011248000000001923
INFO:root:Move number=80, number of leaves=0,max depth2, time to find=0.005073000000002992
INFO:root:Move number=81, number of leaves=0,max depth2, time to find=0.004646000000001038
INFO:root:Move number=82, number of leaves=0,max depth2, time to find=0.004736000000001184
INFO:root:Move number=83, number of leaves=0,max depth2, time to find=0.0031629999999935876
INFO:root:Move number=84, number of leaves=0,max depth2, time to find=0.0030730000000005475
INFO:root:Move number=85, number of leaves=0,max depth2, time to find=0.004429999999999268
INFO:root:Move number=86, number of leaves=0,max depth2, time to find=0.0030679999999989604
INFO:root:Move number=87, number of leaves=0,max depth2, time to find=0.004374999999996021
INFO:root:Move number=88, number of leaves=0,max depth2, time to find=0.0058989999999994325
INFO:root:Move number=89, number of leaves=0,max depth2, time to find=0.011340999999994494
INFO:root:Move number=90, number of leaves=0,max depth2, time to find=0.00927700000000442
INFO:root:Move number=91, number of leaves=0,max depth2, time to find=0.006979999999998654
INFO:root:Move number=92, number of leaves=0,max depth2, time to find=0.011442000000002395
INFO:root:Move number=93, number of leaves=0,max depth2, time to find=0.007660999999998808
INFO:root:Move number=94, number of leaves=0,max depth2, time to find=0.011588000000003262
INFO:root:Move number=95, number of leaves=0,max depth2, time to find=0.007565999999997075
INFO:root:Move number=96, number of leaves=0,max depth2, time to find=0.005021999999996751
INFO:root:Move number=97, number of leaves=0,max depth2, time to find=0.008027999999995927
INFO:root:Move number=98, number of leaves=0,max depth2, time to find=0.007623999999999853
INFO:root:Move number=99, number of leaves=0,max depth2, time to find=0.011376999999995974
INFO:root:Move number=100, number of leaves=0,max depth2, time to find=0.006052999999994313
INFO:root:Move number=101, number of leaves=0,max depth2, time to find=0.004226000000002728
INFO:root:Move number=102, number of leaves=0,max depth2, time to find=0.004472999999997285
INFO:root:Move number=103, number of leaves=0,max depth2, time to find=0.008806999999997345
INFO:root:Move number=104, number of leaves=0,max depth2, time to find=0.005428999999999462
INFO:root:Move number=105, number of leaves=0,max depth2, time to find=0.003796000000001243
INFO:root:Move number=106, number of leaves=0,max depth2, time to find=0.009173000000004095
INFO:root:Move number=107, number of leaves=0,max depth2, time to find=0.013528999999998348
INFO:root:Move number=108, number of leaves=0,max depth2, time to find=0.009498000000000673
INFO:root:Move number=109, number of leaves=0,max depth2, time to find=0.007953000000000543
INFO:root:Move number=110, number of leaves=0,max depth2, time to find=0.010876000000003216
INFO:root:Move number=111, number of leaves=0,max depth2, time to find=0.007734999999996717
INFO:root:Move number=112, number of leaves=0,max depth2, time to find=0.007970000000000255
INFO:root:Move number=113, number of leaves=0,max depth2, time to find=0.006403000000005932
INFO:root:Move number=114, number of leaves=0,max depth2, time to find=0.008662000000001058
INFO:root:Move number=115, number of leaves=0,max depth2, time to find=0.005596000000004153
INFO:root:Move number=116, number of leaves=0,max depth2, time to find=0.009704999999996744
INFO:root:Move number=117, number of leaves=0,max depth2, time to find=0.007890000000003283
INFO:root:Move number=118, number of leaves=0,max depth2, time to find=0.007775999999999783
INFO:root:Move number=119, number of leaves=0,max depth2, time to find=0.010911000000000115
INFO:root:Move number=120, number of leaves=0,max depth2, time to find=0.011490000000001999
INFO:root:Move number=121, number of leaves=0,max depth2, time to find=0.00532100000000213
INFO:root:Move number=122, number of leaves=0,max depth2, time to find=0.004740999999995665
INFO:root:Move number=123, number of leaves=0,max depth2, time to find=0.00672800000000251
INFO:root:Move number=124, number of leaves=0,max depth2, time to find=0.005814000000000874
INFO:root:Move number=125, number of leaves=0,max depth2, time to find=0.005966000000000804
INFO:root:Move number=126, number of leaves=0,max depth2, time to find=0.006135000000000446
INFO:root:Move number=127, number of leaves=0,max depth2, time to find=0.006278000000001782
INFO:root:Move number=128, number of leaves=0,max depth2, time to find=0.005952999999998099
INFO:root:Move number=129, number of leaves=0,max depth2, time to find=0.010542999999998415
INFO:root:Move number=130, number of leaves=0,max depth2, time to find=0.006325000000003911
INFO:root:Move number=131, number of leaves=0,max depth2, time to find=0.003935999999995943
INFO:root:Move number=132, number of leaves=0,max depth2, time to find=0.005983999999997991
INFO:root:Move number=133, number of leaves=0,max depth2, time to find=0.006533000000004563
INFO:root:Move number=134, number of leaves=0,max depth2, time to find=0.0062450000000069394
INFO:root:Move number=135, number of leaves=0,max depth2, time to find=0.010350999999999999
INFO:root:Move number=136, number of leaves=0,max depth2, time to find=0.011257000000000517
INFO:root:Move number=137, number of leaves=0,max depth2, time to find=0.0077110000000004675
INFO:root:Move number=138, number of leaves=0,max depth2, time to find=0.009038000000003876
INFO:root:Move number=139, number of leaves=0,max depth2, time to find=0.00990999999999076
INFO:root:Move number=140, number of leaves=0,max depth2, time to find=0.009356000000011022
INFO:root:Move number=141, number of leaves=0,max depth2, time to find=0.01442399999999111
INFO:root:Move number=142, number of leaves=0,max depth2, time to find=0.009290000000007126
INFO:root:Move number=143, number of leaves=0,max depth2, time to find=0.013930999999999472
INFO:root:Move number=144, number of leaves=0,max depth2, time to find=0.009248999999996954
INFO:root:Move number=145, number of leaves=0,max depth2, time to find=0.0075819999999993115
INFO:root:Move number=146, number of leaves=0,max depth2, time to find=0.010724000000010392
INFO:root:Move number=147, number of leaves=0,max depth2, time to find=0.007003999999994903
INFO:root:Move number=148, number of leaves=0,max depth2, time to find=0.007660999999998808
INFO:root:Move number=149, number of leaves=0,max depth2, time to find=0.014475000000004457
INFO:root:Move number=150, number of leaves=0,max depth2, time to find=0.009436000000007994
INFO:root:Move number=151, number of leaves=0,max depth2, time to find=0.009275000000002365
INFO:root:Move number=152, number of leaves=0,max depth2, time to find=0.014093000000002576
INFO:root:Move number=153, number of leaves=0,max depth2, time to find=0.01462399999999775
INFO:root:Move number=154, number of leaves=0,max depth2, time to find=0.007613000000006309
INFO:root:Move number=155, number of leaves=0,max depth2, time to find=0.007676000000003569
INFO:root:Move number=156, number of leaves=0,max depth2, time to find=0.005584999999996398
INFO:root:Move number=157, number of leaves=0,max depth2, time to find=0.00956899999999905
INFO:root:Move number=158, number of leaves=0,max depth2, time to find=0.007809000000008837
INFO:root:Move number=159, number of leaves=0,max depth2, time to find=0.005971000000002391
INFO:root:Move number=160, number of leaves=0,max depth2, time to find=0.008040000000008263
INFO:root:Move number=161, number of leaves=0,max depth2, time to find=0.011323000000004413
INFO:root:Move number=162, number of leaves=0,max depth2, time to find=0.005577000000002386
INFO:root:Move number=163, number of leaves=0,max depth2, time to find=0.003872000000001208
INFO:root:Move number=164, number of leaves=0,max depth2, time to find=0.0061160000000057835
INFO:root:Move number=165, number of leaves=0,max depth2, time to find=0.0061440000000061445
INFO:root:Move number=166, number of leaves=0,max depth2, time to find=0.0035669999999896618
INFO:root:Move number=167, number of leaves=0,max depth2, time to find=0.0031230000000022073
INFO:root:Move number=168, number of leaves=0,max depth2, time to find=0.004158000000003881
INFO:root:Move number=169, number of leaves=0,max depth2, time to find=0.002615000000005807
INFO:root:Move number=170, number of leaves=0,max depth2, time to find=0.0026149999999915963
INFO:root:Move number=171, number of leaves=0,max depth2, time to find=0.0013660000000044192
INFO:root:Move number=172, number of leaves=0,max depth2, time to find=0.004355999999987148
INFO:root:Move number=173, number of leaves=0,max depth2, time to find=0.004508000000001289
INFO:root:Move number=174, number of leaves=0,max depth2, time to find=0.00595599999999763
INFO:root:Move number=175, number of leaves=0,max depth2, time to find=0.006429999999994607
INFO:root:Move number=176, number of leaves=0,max depth2, time to find=0.004716999999999416
INFO:root:Move number=177, number of leaves=0,max depth2, time to find=0.006056999999998425
INFO:root:Move number=178, number of leaves=0,max depth2, time to find=0.0028709999999989577
INFO:root:Move number=179, number of leaves=0,max depth2, time to find=0.0022809999999964248
INFO:root:Move number=180, number of leaves=0,max depth2, time to find=0.0035809999999969477
INFO:root:Move number=181, number of leaves=0,max depth2, time to find=0.004148999999998182
INFO:root:Move number=182, number of leaves=0,max depth2, time to find=0.003493999999989228
INFO:root:Move number=183, number of leaves=0,max depth2, time to find=0.0018979999999970687
INFO:root:Move number=184, number of leaves=0,max depth2, time to find=0.004418000000001143
INFO:root:Move number=185, number of leaves=0,max depth2, time to find=0.003058000000009997
INFO:root:Move number=186, number of leaves=0,max depth2, time to find=0.0030679999999989604
INFO:root:Move number=187, number of leaves=0,max depth2, time to find=0.0040690000000012105
INFO:root:Move number=188, number of leaves=0,max depth2, time to find=0.0026809999999954925
INFO:root:Move number=189, number of leaves=0,max depth2, time to find=0.0018429999999938218
INFO:root:Move number=190, number of leaves=0,max depth2, time to find=0.001599999999996271
INFO:root:Move number=191, number of leaves=0,max depth2, time to find=0.0028840000000087684
INFO:root:Move number=192, number of leaves=0,max depth2, time to find=0.002692999999993617
INFO:root:Move number=193, number of leaves=0,max depth2, time to find=0.0027280000000047266
INFO:root:Move number=194, number of leaves=0,max depth2, time to find=0.0033080000000040855
INFO:root:Move number=195, number of leaves=0,max depth2, time to find=0.004252000000008138
INFO:root:Move number=196, number of leaves=0,max depth2, time to find=0.003399000000001706
INFO:root:Move number=197, number of leaves=0,max depth2, time to find=0.002223000000000752
INFO:root:Move number=198, number of leaves=0,max depth2, time to find=0.002743000000009488
INFO:root:Move number=199, number of leaves=0,max depth2, time to find=0.001619000000005144
INFO:root:Move number=200, number of leaves=0,max depth2, time to find=0.0014539999999954034
INFO:root:Move number=201, number of leaves=0,max depth2, time to find=0.0008219999999994343
INFO:root:Move number=202, number of leaves=4,max depth2, time to find=0.000572000000005346
INFO:root:Move number=203, number of leaves=4,max depth2, time to find=0.0008010000000098216
INFO:root:Move number=204, number of leaves=4,max depth2, time to find=0.0013540000000062946
INFO:root:Move number=205, number of leaves=4,max depth2, time to find=0.0018290000000007467
INFO:root:Move number=206, number of leaves=4,max depth2, time to find=0.0019710000000117134
INFO:root:Move number=207, number of leaves=4,max depth2, time to find=0.003144000000006031
INFO:root:Move number=208, number of leaves=4,max depth2, time to find=0.005114000000006058
INFO:root:Move number=209, number of leaves=4,max depth2, time to find=0.006412999999994895
INFO:root:Move number=210, number of leaves=4,max depth2, time to find=0.004737000000005764
INFO:root:Move number=211, number of leaves=4,max depth2, time to find=0.005053000000003749
INFO:root:Move number=212, number of leaves=4,max depth2, time to find=0.0031429999999943448
INFO:root:Move number=213, number of leaves=4,max depth2, time to find=0.0037930000000017117
INFO:root:Move number=214, number of leaves=4,max depth2, time to find=0.002414999999999168
INFO:root:Move number=215, number of leaves=4,max depth2, time to find=0.0025329999999996744
INFO:root:Move number=216, number of leaves=4,max depth2, time to find=0.0023949999999928195
INFO:root:Move number=217, number of leaves=4,max depth2, time to find=0.0038389999999992597
INFO:root:Move number=218, number of leaves=4,max depth2, time to find=0.003619000000000483
INFO:root:Move number=219, number of leaves=4,max depth2, time to find=0.003631999999996083
INFO:root:Move number=220, number of leaves=4,max depth2, time to find=0.004340999999996598
INFO:root:Move number=221, number of leaves=4,max depth2, time to find=0.003036999999991963
INFO:root:Move number=222, number of leaves=4,max depth2, time to find=0.0036300000000011323
INFO:root:Move number=223, number of leaves=4,max depth2, time to find=0.003502999999994927
INFO:root:Move number=224, number of leaves=4,max depth2, time to find=0.003517999999999688
INFO:root:Move number=225, number of leaves=4,max depth2, time to find=0.003766999999996301
INFO:root:Move number=226, number of leaves=4,max depth2, time to find=0.002539999999996212
INFO:root:Move number=227, number of leaves=4,max depth2, time to find=0.0026490000000052305
INFO:root:Move number=228, number of leaves=4,max depth2, time to find=0.0034419999999926176
INFO:root:Move number=229, number of leaves=4,max depth2, time to find=0.006680000000002906
INFO:root:Move number=230, number of leaves=4,max depth2, time to find=0.0052439999999904785
INFO:root:Move number=231, number of leaves=4,max depth2, time to find=0.006168000000002394
INFO:root:Move number=232, number of leaves=4,max depth2, time to find=0.006587000000010335
INFO:root:Move number=233, number of leaves=4,max depth2, time to find=0.003715999999997166
INFO:root:Move number=234, number of leaves=4,max depth2, time to find=0.004695000000012328
INFO:root:Move number=235, number of leaves=4,max depth2, time to find=0.002512999999993326
INFO:root:Move number=236, number of leaves=4,max depth2, time to find=0.002490000000008763
INFO:root:Move number=237, number of leaves=4,max depth2, time to find=0.0029259999999879938
INFO:root:Move number=238, number of leaves=4,max depth2, time to find=0.003388999999998532
INFO:root:Move number=239, number of leaves=4,max depth2, time to find=0.004250999999996452
INFO:root:Move number=240, number of leaves=4,max depth2, time to find=0.003679000000005317
INFO:root:Move number=241, number of leaves=4,max depth2, time to find=0.0021980000000070277
INFO:root:Move number=242, number of leaves=4,max depth2, time to find=0.001313999999993598
INFO:root:Move number=243, number of leaves=4,max depth2, time to find=0.002563000000009197
INFO:root:Move number=244, number of leaves=4,max depth2, time to find=0.0028010000000051605
INFO:root:Move number=245, number of leaves=4,max depth2, time to find=0.0035479999999949996
INFO:root:Move number=246, number of leaves=4,max depth2, time to find=0.0034729999999996153
INFO:root:Move number=247, number of leaves=4,max depth2, time to find=0.0017930000000063728
INFO:root:Move number=248, number of leaves=4,max depth2, time to find=0.001502999999999588
INFO:root:Move number=249, number of leaves=4,max depth2, time to find=0.0010070000000013124
INFO:root:Move number=250, number of leaves=7,max depth2, time to find=0.0005079999999964002
INFO:root:Move number=251, number of leaves=10,max depth2, time to find=0.0005220000000036862
INFO:root:Move number=252, number of leaves=10,max depth2, time to find=0.0007650000000012369
INFO:root:Move number=253, number of leaves=14,max depth2, time to find=0.0006390000000067175
INFO:root:Move number=254, number of leaves=17,max depth2, time to find=0.000506999999998925
INFO:root:Move number=255, number of leaves=20,max depth2, time to find=0.00047399999999697684
INFO:root:Move number=256, number of leaves=23,max depth2, time to find=0.00048300000000267573
INFO:root:Max Depth=2, Avg move time=0.007349667968750314, Max Tile=256
INFO:root:==========================================================================================
====================================================================================================
INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=1, number of leaves=0,max depth2, time to find=0.032803
INFO:root:Move number=2, number of leaves=0,max depth2, time to find=0.01954100000000003
INFO:root:Move number=3, number of leaves=0,max depth2, time to find=0.01850599999999991
INFO:root:Move number=4, number of leaves=0,max depth2, time to find=0.015798999999999896
INFO:root:Move number=5, number of leaves=0,max depth2, time to find=0.01617600000000019
INFO:root:==========================================================================================
====================================================================================================
INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=1, number of leaves=0,max depth4, time to find=13.23946
INFO:root:Max Depth=4, Avg move time=13.23946, Max Tile=4
INFO:root:==========================================================================================
====================================================================================================
INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=1, number of leaves=0,max depth3, time to find=0.504116
INFO:root:Max Depth=3, Avg move time=0.504116, Max Tile=2
INFO:root:==========================================================================================
====================================================================================================
INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=1, number of leaves=0,max depth2, time to find=0.026137999999999995
INFO:root:Move number=2, number of leaves=0,max depth2, time to find=0.01841499999999996
INFO:root:Move number=3, number of leaves=0,max depth2, time to find=0.018063999999999858
INFO:root:Move number=4, number of leaves=0,max depth2, time to find=0.018391000000000046
INFO:root:Move number=5, number of leaves=0,max depth2, time to find=0.03033399999999986
INFO:root:Move number=6, number of leaves=0,max depth2, time to find=0.030405000000000015
INFO:root:Move number=7, number of leaves=0,max depth2, time to find=0.015687999999999924
INFO:root:Move number=8, number of leaves=0,max depth2, time to find=0.02583499999999983
INFO:root:Move number=9, number of leaves=0,max depth2, time to find=0.03017000000000003
INFO:root:Move number=10, number of leaves=0,max depth2, time to find=0.018314000000000163
INFO:root:Move number=11, number of leaves=0,max depth2, time to find=0.014898000000000522
INFO:root:Move number=12, number of leaves=0,max depth2, time to find=0.016498000000000346
INFO:root:Move number=13, number of leaves=0,max depth2, time to find=0.01564399999999999
INFO:root:Move number=14, number of leaves=0,max depth2, time to find=0.013086999999999627
INFO:root:Move number=15, number of leaves=0,max depth2, time to find=0.0106509999999993
INFO:root:Move number=16, number of leaves=0,max depth2, time to find=0.009089999999999598
INFO:root:Move number=17, number of leaves=0,max depth2, time to find=0.014104000000001449
INFO:root:Move number=18, number of leaves=0,max depth2, time to find=0.009456000000000131
INFO:root:Move number=19, number of leaves=0,max depth2, time to find=0.008670999999999651
INFO:root:Move number=20, number of leaves=0,max depth2, time to find=0.014137999999999096
INFO:root:Move number=21, number of leaves=0,max depth2, time to find=0.009205999999998937
INFO:root:Move number=22, number of leaves=0,max depth2, time to find=0.009358999999999895
INFO:root:Move number=23, number of leaves=0,max depth2, time to find=0.00923299999999827
INFO:root:Move number=24, number of leaves=0,max depth2, time to find=0.015869999999999607
INFO:root:Move number=25, number of leaves=0,max depth2, time to find=0.00805800000000012
INFO:root:Move number=26, number of leaves=0,max depth2, time to find=0.007547999999999888
INFO:root:Move number=27, number of leaves=0,max depth2, time to find=0.006081000000000003
INFO:root:Move number=28, number of leaves=0,max depth2, time to find=0.005871000000000848
INFO:root:Move number=29, number of leaves=0,max depth2, time to find=0.005976999999999677
INFO:root:Move number=30, number of leaves=0,max depth2, time to find=0.004103000000000634
INFO:root:Move number=31, number of leaves=0,max depth2, time to find=0.007359000000001004
INFO:root:Move number=32, number of leaves=0,max depth2, time to find=0.005346999999998658
INFO:root:Move number=33, number of leaves=0,max depth2, time to find=0.011068000000001632
INFO:root:Move number=34, number of leaves=0,max depth2, time to find=0.011095000000000965
INFO:root:Move number=35, number of leaves=0,max depth2, time to find=0.005921000000000731
INFO:root:Move number=36, number of leaves=0,max depth2, time to find=0.00989099999999965
INFO:root:Move number=37, number of leaves=0,max depth2, time to find=0.009325000000000472
INFO:root:Move number=38, number of leaves=0,max depth2, time to find=0.01360599999999934
INFO:root:Move number=39, number of leaves=0,max depth2, time to find=0.007777000000000811
INFO:root:Move number=40, number of leaves=0,max depth2, time to find=0.004979999999999762
INFO:root:Move number=41, number of leaves=0,max depth2, time to find=0.011027000000002118
INFO:root:Move number=42, number of leaves=0,max depth2, time to find=0.010913999999999646
INFO:root:Move number=43, number of leaves=0,max depth2, time to find=0.016733999999999583
INFO:root:Move number=44, number of leaves=0,max depth2, time to find=0.00916700000000148
INFO:root:Move number=45, number of leaves=0,max depth2, time to find=0.008942000000001116
INFO:root:Move number=46, number of leaves=0,max depth2, time to find=0.01395000000000124
INFO:root:Move number=47, number of leaves=0,max depth2, time to find=0.017383999999999844
INFO:root:Move number=48, number of leaves=0,max depth2, time to find=0.009110000000003282
INFO:root:Move number=49, number of leaves=0,max depth2, time to find=0.013987000000000194
INFO:root:Move number=50, number of leaves=0,max depth2, time to find=0.0075289999999981205
INFO:root:Move number=51, number of leaves=0,max depth2, time to find=0.011001999999997736
INFO:root:Move number=52, number of leaves=0,max depth2, time to find=0.006855999999999085
INFO:root:Move number=53, number of leaves=0,max depth2, time to find=0.006904999999999717
INFO:root:Move number=54, number of leaves=0,max depth2, time to find=0.007397000000000986
INFO:root:Move number=55, number of leaves=0,max depth2, time to find=0.010960000000000747
INFO:root:Move number=56, number of leaves=0,max depth2, time to find=0.004888000000001114
INFO:root:Move number=57, number of leaves=0,max depth2, time to find=0.008319999999997663
INFO:root:Move number=58, number of leaves=0,max depth2, time to find=0.006008000000001346
